Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Y,2018-12-08 17:01:03,00:22:49,Autoplayed: user action: Unspecified; ,La casa de Mickey Mouse: Temporada 2: El arreo de Mickey (Capítulo 15),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-08 16:38:07,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El campamento de Mickey (Capítulo 14),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-08 16:25:12,00:12:48,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: La exposición de arte de Mickey (Capítulo 13),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-08 15:59:10,00:21:41,,My Little Pony: La magia de la amistad: Temporada 4: Rarity toma Ponyhattan (Capítulo 8),,Samsung 2014 MStar DTV,00:21:41,00:21:41,PE (Peru)
Y,2018-12-08 15:37:30,00:20:58,,My Little Pony: La magia de la amistad: Temporada 4: ¡Murciélagos! (Capítulo 7),,Samsung 2014 MStar DTV,00:21:40,00:21:40,PE (Peru)
Y,2018-12-08 14:48:39,00:14:00,Autoplayed: user action: Unspecified; ,"Arrow: Temporada 6: Crisis en Tierra X, parte 2 (Capítulo 8)",,TCL ODM Smart TV MS6488A Smart TV,00:13:13,Not latest view,PE (Peru)
Y,2018-12-08 14:07:46,00:40:45,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Día de Acción de Gracias (Capítulo 7),,TCL ODM Smart TV MS6488A Smart TV,00:41:55,00:41:55,PE (Peru)
Y,2018-12-08 05:31:56,00:12:04,Autoplayed: user action: None; ,My Little Pony: La magia de la amistad: Temporada 4: Rarity toma Ponyhattan (Capítulo 8),,Samsung 2014 MStar DTV,00:12:04,Not latest view,PE (Peru)
Y,2018-12-08 05:09:32,00:22:11,,My Little Pony: La magia de la amistad: Temporada 4: ¡Murciélagos! (Capítulo 7),,Samsung 2014 MStar DTV,00:21:56,Not latest view,PE (Peru)
Y,2018-12-08 04:38:47,00:26:03,,My Little Pony: La magia de la amistad: Temporada 4: Las Power Ponis (Capítulo 6),,Samsung 2014 MStar DTV,00:21:48,00:21:48,PE (Peru)
Y,2018-12-08 04:25:29,00:00:38,,Arrow: Temporada 6: Día de Acción de Gracias (Capítulo 7),,TCL ODM Smart TV MS6488A Smart TV,00:01:12,Not latest view,PE (Peru)
Y,2018-12-08 04:14:53,00:21:11,,My Little Pony: La magia de la amistad: Temporada 4: Volando hacia la meta (Capítulo 5),,Samsung 2014 MStar DTV,00:21:40,00:21:40,PE (Peru)
Y,2018-12-08 04:11:36,00:13:15,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Promesas cumplidas (Capítulo 6),,TCL ODM Smart TV MS6488A Smart TV,00:42:00,00:42:00,PE (Peru)
Y,2018-12-08 04:11:21,00:00:02,Autoplayed: user action: None; ,Zack y Cody: Gemelos en acción: Temporada 3: Crucero de lujo (Capítulo 21),,TCL ODM Smart TV MS6488A Smart TV,00:00:02,00:00:02,PE (Peru)
Y,2018-12-08 03:49:42,00:22:51,Autoplayed: user action: Unspecified; ,My Little Pony: La magia de la amistad: Temporada 4: Daring Do (Capítulo 4),,Samsung 2014 MStar DTV,00:21:45,00:21:45,PE (Peru)
Y,2018-12-08 02:38:07,01:16:39,Autoplayed: user action: Unspecified; ,Desde mi cielo,,Chrome PC (Cadmium),01:16:39,Not latest view,PE (Peru)
Y,2018-12-08 00:35:28,00:16:44,Autoplayed: user action: None; ,Patrulla de cachorros: Temporada 1: Los Cachorros salvan la comida / Atrapados en las alturas (Capítulo 9),,Samsung 2014 MStar DTV,00:17:26,Not latest view,PE (Peru)
Y,2018-12-08 00:12:56,00:22:25,Autoplayed: user action: None; ,Patrulla de cachorros: Temporada 1: Reparemos el triciclo / Cachorros bomberos (Capítulo 8),,Samsung 2014 MStar DTV,00:23:08,00:23:08,PE (Peru)
Y,2018-12-07 23:49:43,00:23:08,,Patrulla de cachorros: Temporada 1: Salvemos el circo / La gallina perdida (Capítulo 7),,Samsung 2014 MStar DTV,00:23:08,00:23:08,PE (Peru)
Y,2018-12-07 23:25:42,00:21:29,,My Little Pony: La magia de la amistad: Temporada 4: El castillo embrujado (Capítulo 3),,Samsung 2014 MStar DTV,00:21:46,00:21:46,PE (Peru)
Y,2018-12-07 23:03:30,00:20:52,,My Little Pony: La magia de la amistad: Temporada 4: La princesa Twilight Sparkle: parte 2 (Capítulo 2),,Samsung 2014 MStar DTV,00:21:45,00:21:45,PE (Peru)
Y,2018-12-07 22:38:46,00:22:13,Autoplayed: user action: Unspecified; ,My Little Pony: La magia de la amistad: Temporada 4: La princesa Twilight Sparkle: parte 1 (Capítulo 1),,Samsung 2014 MStar DTV,00:21:43,00:21:43,PE (Peru)
Y,2018-12-07 22:16:07,00:22:14,,My Little Pony: La magia de la amistad: Temporada 3: Cura mágica y misteriosa (Capítulo 13),,Samsung 2014 MStar DTV,00:21:53,00:21:53,PE (Peru)
Y,2018-12-07 21:50:02,00:22:27,,My Little Pony: La magia de la amistad: Temporada 3: La sede de los juegos (Capítulo 12),,Samsung 2014 MStar DTV,00:21:37,00:21:37,PE (Peru)
Y,2018-12-07 21:22:13,00:24:00,,My Little Pony: La magia de la amistad: Temporada 3: Paciencia y amistad (Capítulo 11),,Samsung 2014 MStar DTV,00:21:37,00:21:37,PE (Peru)
Y,2018-12-07 21:14:15,00:07:40,Autoplayed: user action: Unspecified; ,My Little Pony: La magia de la amistad: Temporada 3: Spike a sus órdenes (Capítulo 10),,Samsung 2014 MStar DTV,00:21:46,00:21:46,PE (Peru)
Y,2018-12-07 20:56:48,00:10:04,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: La exposición de arte de Mickey (Capítulo 13),,Samsung 2014 MStar DTV,00:11:30,Not latest view,PE (Peru)
Y,2018-12-07 20:33:50,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El safari en la jungla de Mickey y Minnie (Capítulo 12),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-07 20:10:13,00:22:50,Autoplayed: user action: Unspecified; ,La casa de Mickey Mouse: Temporada 2: El parque de diversiones de Clarabella (Capítulo 11),,Samsung 2014 MStar DTV,00:24:18,00:24:18,PE (Peru)
Y,2018-12-07 19:47:17,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El proyecto de la mascota de Daisy (Capítulo 10),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-07 19:24:20,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: La entrega especial para Donald (Capítulo 9),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-07 19:21:48,00:02:26,Autoplayed: user action: Unspecified; ,La casa de Mickey Mouse: Temporada 2: El sombrero de Goofy (Capítulo 8),,Samsung 2014 MStar DTV,00:24:17,00:24:17,PE (Peru)
Y,2018-12-07 18:04:51,00:20:26,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El sombrero de Goofy (Capítulo 8),,Samsung 2014 MStar DTV,00:21:52,Not latest view,PE (Peru)
Y,2018-12-07 17:41:54,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El concierto de la gran banda de Mickey (Capítulo 7),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-07 17:29:16,00:12:32,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El entrenamiento de Goofy (Capítulo 6),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-07 05:31:45,00:01:18,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Promesas cumplidas (Capítulo 6),,TCL ODM Smart TV MS6488A Smart TV,00:26:13,Not latest view,PE (Peru)
Y,2018-12-07 05:16:35,00:06:28,,Arrow: Temporada 6: Promesas cumplidas (Capítulo 6),,TCL ODM Smart TV MS6488A Smart TV,00:24:58,Not latest view,PE (Peru)
Y,2018-12-07 05:00:38,00:10:58,,Arrow: Temporada 6: Promesas cumplidas (Capítulo 6),,TCL ODM Smart TV MS6488A Smart TV,00:14:51,Not latest view,PE (Peru)
Y,2018-12-07 04:54:18,00:06:09,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Deathstroke regresa (Capítulo 5),,TCL ODM Smart TV MS6488A Smart TV,00:42:03,00:42:03,PE (Peru)
Y,2018-12-07 04:23:22,00:30:10,,Arrow: Temporada 6: Deathstroke regresa (Capítulo 5),,TCL ODM Smart TV MS6488A Smart TV,00:35:56,Not latest view,PE (Peru)
Y,2018-12-07 04:07:12,00:15:01,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Intercambio de roles (Capítulo 4),,TCL ODM Smart TV MS6488A Smart TV,00:41:49,00:41:49,PE (Peru)
Y,2018-12-07 01:48:35,00:06:39,Autoplayed: user action: Unspecified; ,La casa de Mickey Mouse: Temporada 2: El entrenamiento de Goofy (Capítulo 6),,Samsung 2014 MStar DTV,00:11:45,Not latest view,PE (Peru)
Y,2018-12-06 19:48:25,00:03:41,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El entrenamiento de Goofy (Capítulo 6),,Samsung 2014 MStar DTV,00:05:07,Not latest view,PE (Peru)
Y,2018-12-06 19:25:29,00:22:51,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: El día de campo de Minnie (Capítulo 5),,Samsung 2014 MStar DTV,00:24:17,00:24:17,PE (Peru)
Y,2018-12-06 19:02:22,00:22:50,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: Goofy bebé (Capítulo 4),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-06 18:39:27,00:22:49,Autoplayed: user action: None; ,La casa de Mickey Mouse: Temporada 2: Las manos ayudantes de Mickey (Capítulo 3),,Samsung 2014 MStar DTV,00:24:16,00:24:16,PE (Peru)
Y,2018-12-06 18:16:27,00:22:51,Autoplayed: user action: None; ,"La casa de Mickey Mouse: Temporada 2: Goofy, el constructor (Capítulo 2)",,Samsung 2014 MStar DTV,00:24:17,00:24:17,PE (Peru)
Y,2018-12-06 17:52:03,00:24:17,Autoplayed: user action: None; ,"La casa de Mickey Mouse: Temporada 2: Goofy, el bailarín (Capítulo 1)",,Samsung 2014 MStar DTV,00:24:17,00:24:17,PE (Peru)
Y,2018-12-06 16:30:05,00:04:37,,"Nicky Jam: El Ganador: Temporada 1: Dímelo, papi, llegamos al Choli (Capítulo 13)",,Android DefaultWidevineL3Phone Android Phone,00:40:45,Not latest view,PE (Peru)
Y,2018-12-06 14:10:22,00:17:55,,Arrow: Temporada 6: Intercambio de roles (Capítulo 4),,TCL ODM Smart TV MS6488A Smart TV,00:18:52,Not latest view,PE (Peru)
Y,2018-12-06 14:06:37,00:03:34,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: El pariente más próximo (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:41:33,00:41:33,PE (Peru)
Y,2018-12-06 05:15:21,00:16:48,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 2: Episodio 3 (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:23:26,Not latest view,PE (Peru)
Y,2018-12-06 04:07:19,00:07:42,,Arrow: Temporada 6: El pariente más próximo (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:37:59,Not latest view,PE (Peru)
Y,2018-12-06 03:59:46,00:06:53,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: El pariente más próximo (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:21:11,Not latest view,PE (Peru)
Y,2018-12-06 03:53:05,00:36:05,Autoplayed: user action: Unspecified; ,"Nicky Jam: El Ganador: Temporada 1: Dímelo, papi, llegamos al Choli (Capítulo 13)",,Chrome PC (Cadmium),00:37:06,Not latest view,PE (Peru)
Y,2018-12-06 03:53:05,00:36:19,Autoplayed: user action: Unspecified; ,"Nicky Jam: El Ganador: Temporada 1: Dímelo, papi, llegamos al Choli (Capítulo 13)",,Chrome PC (Cadmium),00:37:20,Not latest view,PE (Peru)
Y,2018-12-06 03:15:08,00:37:45,,Nicky Jam: El Ganador: Temporada 1: Un pastel (Capítulo 12),,Chrome PC (Cadmium),00:39:21,Not latest view,PE (Peru)
Y,2018-12-06 02:21:30,00:00:20,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: El pariente más próximo (Capítulo 3),,Samsung 2014 MStar DTV,00:11:53,Not latest view,PE (Peru)
Y,2018-12-06 02:18:37,00:40:23,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: Ave fénix (Capítulo 11),,Chrome PC (Cadmium),00:40:23,Not latest view,PE (Peru)
Y,2018-12-05 23:42:57,00:19:39,,Tonto pero no tanto,,Chrome PC (Cadmium),00:19:39,00:19:39,PE (Peru)
Y,2018-12-05 23:42:57,00:19:05,Autoplayed: user action: Unspecified; ,Tonto pero no tanto,,Chrome PC (Cadmium),00:19:05,Not latest view,PE (Peru)
Y,2018-12-05 23:42:09,00:00:11,Autoplayed: user action: Unspecified; ,"Música, amigos y fiesta",,Chrome PC (Cadmium),00:55:43,00:55:43,PE (Peru)
Y,2018-12-05 23:20:35,00:08:47,Autoplayed: user action: Unspecified; ,Todo o nada,,Chrome PC (Cadmium),00:08:47,00:08:47,PE (Peru)
Y,2018-12-05 23:00:07,00:08:30,Autoplayed: user action: Unspecified; ,6 días,,Chrome PC (Cadmium),00:08:30,00:08:30,PE (Peru)
Y,2018-12-05 22:53:20,00:00:48,Autoplayed: user action: Unspecified; ,Mente indomable,,Chrome PC (Cadmium),00:00:48,00:00:48,PE (Peru)
Y,2018-12-05 22:27:48,00:23:34,Autoplayed: user action: Unspecified; ,La boda de mi ex,,Chrome PC (Cadmium),00:23:34,00:23:34,PE (Peru)
Y,2018-12-05 22:21:10,00:03:56,Autoplayed: user action: Unspecified; ,Bright,,Chrome PC (Cadmium),00:55:14,Not latest view,PE (Peru)
Y,2018-12-05 17:34:34,00:35:21,Autoplayed: user action: None; ,Insatiable: Temporada 1: Señorita Vaquera (Capítulo 3),,Chrome PC (Cadmium),00:35:26,00:35:26,PE (Peru)
Y,2018-12-05 17:07:53,00:48:04,,Narcos: México: Temporada 1: Camelot (Capítulo 1),,Apple iPhone 6,00:47:44,00:47:44,PE (Peru)
Y,2018-12-05 16:56:54,00:37:38,Autoplayed: user action: Unspecified; ,Insatiable: Temporada 1: Ser delgado es mágico (Capítulo 2),,Chrome PC (Cadmium),00:37:43,00:37:43,PE (Peru)
Y,2018-12-05 16:16:35,00:40:18,,Insatiable: Temporada 1: Piloto (Capítulo 1),,Chrome PC (Cadmium),00:40:18,00:40:18,PE (Peru)
Y,2018-12-05 16:14:04,00:02:26,Autoplayed: user action: Unspecified; ,Insatiable: Temporada 1: Ser delgado es mágico (Capítulo 2),,Chrome PC (Cadmium),00:02:26,Not latest view,PE (Peru)
Y,2018-12-05 14:52:15,00:10:31,,Arrow: Temporada 6: El pariente más próximo (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:11:34,Not latest view,PE (Peru)
Y,2018-12-05 14:42:20,00:09:46,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Tributo (Capítulo 2),,TCL ODM Smart TV MS6488A Smart TV,00:41:27,00:41:27,PE (Peru)
Y,2018-12-05 05:29:23,00:05:42,,La casa de papel: Parte 2: Episodio 3 (Capítulo 3),,TCL ODM Smart TV MS6488A Smart TV,00:06:38,Not latest view,PE (Peru)
Y,2018-12-05 05:07:41,00:21:25,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 2: Episodio 2 (Capítulo 2),,TCL ODM Smart TV MS6488A Smart TV,00:40:57,00:40:57,PE (Peru)
Y,2018-12-05 04:44:45,00:21:18,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 2: Episodio 1 (Capítulo 1),,TCL ODM Smart TV MS6488A Smart TV,00:42:18,00:42:18,PE (Peru)
Y,2018-12-05 04:01:02,00:09:47,Autoplayed: user action: Unspecified; ,Arrow: Temporada 6: Tributo (Capítulo 2),,TCL ODM Smart TV MS6488A Smart TV,00:31:42,Not latest view,PE (Peru)
Y,2018-12-05 03:32:19,00:39:29,Autoplayed: user action: None; ,Nicky Jam: El Ganador: Temporada 1: Cold Turkey (Capítulo 10),,Chrome PC (Cadmium),00:41:33,Not latest view,PE (Peru)
Y,2018-12-05 02:59:38,00:01:26,,1922,,Android DefaultWidevineL3Phone Android Phone,00:35:30,00:35:30,PE (Peru)
Y,2018-12-05 02:52:49,00:39:28,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: Medellín (Capítulo 9),,Chrome PC (Cadmium),00:39:44,Not latest view,PE (Peru)
Y,2018-12-05 02:40:48,00:18:19,,1922,,Android DefaultWidevineL3Phone Android Phone,00:31:00,Not latest view,PE (Peru)
Y,2018-12-05 02:36:00,00:03:55,,El Gato con Botas: Atrapado en un cuento épico,,Android DefaultWidevineL3Phone Android Phone,00:03:55,00:03:55,PE (Peru)
Y,2018-12-05 02:10:03,00:42:32,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: El futuro es paisa (Capítulo 8),,Chrome PC (Cadmium),00:42:48,Not latest view,PE (Peru)
Y,2018-12-05 01:28:53,00:40:59,,Nicky Jam: El Ganador: Temporada 1: El origen (Capítulo 7),,Chrome PC (Cadmium),00:41:13,Not latest view,PE (Peru)
Y,2018-12-05 01:12:57,00:15:56,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: Vida escante (Capítulo 6),,Chrome PC (Cadmium),00:37:00,Not latest view,PE (Peru)
Y,2018-12-05 00:42:02,00:20:50,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: Vida escante (Capítulo 6),,Chrome PC (Cadmium),00:21:04,Not latest view,PE (Peru)
Y,2018-12-05 00:23:56,00:18:05,,Nicky Jam: El Ganador: Temporada 1: El infiltrado (Capítulo 5),,Chrome PC (Cadmium),00:42:20,Not latest view,PE (Peru)
Y,2018-12-04 07:00:41,00:13:33,,Arrow: Temporada 6: Tributo (Capítulo 2),,TCL ODM Smart TV MS6488A Smart TV,00:16:25,Not latest view,PE (Peru)
Y,2018-12-04 06:32:45,00:24:36,,Arrow: Temporada 6: Daños colaterales (Capítulo 1),,TCL ODM Smart TV MS6488A Smart TV,00:42:05,00:42:05,PE (Peru)
Y,2018-12-04 06:30:20,00:24:01,Autoplayed: user action: None; ,Nicky Jam: El Ganador: Temporada 1: El infiltrado (Capítulo 5),,Chrome PC (Cadmium),00:24:15,Not latest view,PE (Peru)
Y,2018-12-04 05:57:35,00:33:59,,Arrow: Temporada 5: Lian Yu (Capítulo 23),,TCL ODM Smart TV MS6488A Smart TV,00:41:51,00:41:51,PE (Peru)
Y,2018-12-04 05:53:38,00:01:59,,Arrow: Temporada 5: Lian Yu (Capítulo 23),,TCL ODM Smart TV MS6488A Smart TV,00:01:59,Not latest view,PE (Peru)
Y,2018-12-04 05:47:18,00:43:00,Autoplayed: user action: None; ,Nicky Jam: El Ganador: Temporada 1: En la cama (Capítulo 4),,Chrome PC (Cadmium),00:43:15,Not latest view,PE (Peru)
Y,2018-12-04 05:34:21,00:17:42,,Arrow: Temporada 5: Desaparecidos (Capítulo 22),,TCL ODM Smart TV MS6488A Smart TV,00:41:54,00:41:54,PE (Peru)
Y,2018-12-04 05:18:03,00:11:46,,Arrow: Temporada 5: Desaparecidos (Capítulo 22),,TCL ODM Smart TV MS6488A Smart TV,00:11:46,Not latest view,PE (Peru)
Y,2018-12-04 05:14:08,00:03:38,,Arrow: Temporada 5: Honrarás a tu padre (Capítulo 21),,TCL ODM Smart TV MS6488A Smart TV,00:04:32,00:04:32,PE (Peru)
Y,2018-12-04 05:07:54,00:39:17,,Nicky Jam: El Ganador: Temporada 1: Con el micrófono y la forty (Capítulo 3),,Chrome PC (Cadmium),00:39:59,Not latest view,PE (Peru)
Y,2018-12-04 05:06:49,00:07:07,Autoplayed: user action: Unspecified; ,Arrow: Temporada 5: Atrapados (Capítulo 20),,TCL ODM Smart TV MS6488A Smart TV,00:41:55,00:41:55,PE (Peru)
Y,2018-12-04 04:28:02,00:39:29,,Nicky Jam: El Ganador: Temporada 1: Escape a Nueva Yol (Capítulo 2),,Chrome PC (Cadmium),00:39:43,Not latest view,PE (Peru)
Y,2018-12-04 03:41:34,00:46:25,Autoplayed: user action: Unspecified; ,Nicky Jam: El Ganador: Temporada 1: Los Cangris (Capítulo 1),,Chrome PC (Cadmium),00:46:46,Not latest view,PE (Peru)
Y,2018-12-04 01:53:10,00:00:31,,Bo en acción: Temporada 1: El pájaro azul de Bo (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:01:26,00:01:26,PE (Peru)
Y,2018-12-03 23:12:02,00:15:19,,My Little Pony: La magia de la amistad: Temporada 3: Spike a sus órdenes (Capítulo 10),,Samsung 2014 MStar DTV,00:15:52,Not latest view,PE (Peru)
Y,2018-12-03 22:36:28,00:21:54,Autoplayed: user action: None; ,My Little Pony: La magia de la amistad: Temporada 3: La sede de los juegos (Capítulo 12),,Samsung 2014 MStar DTV,00:21:54,Not latest view,PE (Peru)
Y,2018-12-03 22:14:30,00:21:53,Autoplayed: user action: None; ,My Little Pony: La magia de la amistad: Temporada 3: Paciencia y amistad (Capítulo 11),,Samsung 2014 MStar DTV,00:21:53,Not latest view,PE (Peru)
Y,2018-12-03 21:58:18,00:16:05,Autoplayed: user action: None; ,My Little Pony: La magia de la amistad: Temporada 3: Spike a sus órdenes (Capítulo 10),,Samsung 2014 MStar DTV,00:21:54,Not latest view,PE (Peru)
Y,2018-12-03 21:33:13,00:05:50,Autoplayed: user action: None; ,My Little Pony: La magia de la amistad: Temporada 3: Spike a sus órdenes (Capítulo 10),,Samsung 2014 MStar DTV,00:05:50,Not latest view,PE (Peru)
Y,2018-12-03 21:11:37,00:21:24,,My Little Pony: La magia de la amistad: Temporada 3: La reunión de la familia Apple (Capítulo 9),,Samsung 2014 MStar DTV,00:21:55,00:21:55,PE (Peru)
Y,2018-12-03 20:48:11,00:22:49,,My Little Pony: La magia de la amistad: Temporada 3: Solo para mascotas (Capítulo 8),,Samsung 2014 MStar DTV,00:21:43,00:21:43,PE (Peru)
Y,2018-12-03 20:12:30,00:24:20,,My Little Pony: La magia de la amistad: Temporada 3: Academia Wonderbolt (Capítulo 7),,Samsung 2014 MStar DTV,00:21:38,00:21:38,PE (Peru)
Y,2018-12-03 19:54:27,00:00:01,Autoplayed: user action: Unspecified; ,"La casa de Mickey Mouse: Temporada 2: Goofy, el bailarín (Capítulo 1)",,Samsung 2014 MStar DTV,00:00:01,Not latest view,PE (Peru)
Y,2018-12-03 19:46:43,00:00:04,Autoplayed: user action: None; ,La guardia del león: Temporada 1: La llegada de Makuu (Capítulo 4),,Samsung 2014 MStar DTV,00:01:08,00:01:08,PE (Peru)
Y,2018-12-03 19:25:18,00:21:20,Autoplayed: user action: None; ,La guardia del león: Temporada 1: Nunca juzgues a una hiena por sus manchas (Capítulo 3),,Samsung 2014 MStar DTV,00:22:24,00:22:24,PE (Peru)
Y,2018-12-03 19:02:48,00:22:24,Autoplayed: user action: None; ,La guardia del león: Temporada 1: El regreso del rugido (Parte 2) (Capítulo 2),,Samsung 2014 MStar DTV,00:22:24,00:22:24,PE (Peru)
Y,2018-12-03 18:41:02,00:21:39,Autoplayed: user action: None; ,La guardia del león: Temporada 1: El regreso del rugido (Parte 1) (Capítulo 1),,Samsung 2014 MStar DTV,00:21:39,00:21:39,PE (Peru)
Y,2018-12-03 18:33:02,00:32:06,,Tortugas Ninja 2: Fuera de las sombras,,LG 2014 LG SoC Smart TV,01:06:28,01:06:28,PE (Peru)
Y,2018-12-03 17:56:19,00:32:59,Autoplayed: user action: Unspecified; ,Tortugas Ninja 2: Fuera de las sombras,,LG 2014 LG SoC Smart TV,00:32:59,Not latest view,PE (Peru)
Y,2018-12-03 15:57:56,00:04:39,Autoplayed: user action: None; ,Bubble Guppies: Temporada 3: ¡Primer día de escuela! (Capítulo 4),,Samsung 2014 MStar DTV,00:04:43,00:04:43,PE (Peru)
Y,2018-12-03 15:36:40,00:21:00,Autoplayed: user action: None; ,"Bubble Guppies: Temporada 3: Buenos días, Sr. Pez Gruñón (Capítulo 3)",,Samsung 2014 MStar DTV,00:23:01,00:23:01,PE (Peru)
Y,2018-12-03 14:34:01,00:29:24,Autoplayed: user action: Unspecified; ,Arrow: Temporada 5: Atrapados (Capítulo 20),,TCL ODM Smart TV MS6488A Smart TV,00:34:49,Not latest view,PE (Peru)
Y,2018-12-03 07:01:48,00:20:09,,La casa de papel: Parte 2: Episodio 1 (Capítulo 1),,TCL ODM Smart TV MS6488A Smart TV,00:21:00,Not latest view,PE (Peru)
Y,2018-12-03 06:42:40,00:22:47,Autoplayed: user action: None; ,Rick y Morty: Temporada 3: Día de Rick y Morty (Capítulo 10),,Netflix Windows App - Cadmium Windows Mobile,00:22:48,00:22:48,PE (Peru)
Y,2018-12-03 06:08:13,00:53:00,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 1: Episodio 13 (Capítulo 13),,TCL ODM Smart TV MS6488A Smart TV,00:55:02,00:55:02,PE (Peru)
Y,2018-12-03 05:12:32,00:22:18,,Rick y Morty: Temporada 3: ABC de Beth (Capítulo 9),,Netflix Windows App - Cadmium Windows Mobile,00:22:19,00:22:19,PE (Peru)
Y,2018-12-03 04:53:16,00:00:02,,El mundo oculto de Sabrina: Parte 1: Capítulo uno: El país de octubre (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:13:46,Not latest view,PE (Peru)
Y,2018-12-03 04:29:26,00:22:49,Autoplayed: user action: None; ,Rick y Morty: Temporada 3: Los recuerdos de Morty (Capítulo 8),,Netflix Windows App - Cadmium Windows Mobile,00:21:55,00:21:55,PE (Peru)
Y,2018-12-03 04:06:08,00:22:15,,Rick y Morty: Temporada 3: Cuentos de la Ciudadela (Capítulo 7),,Netflix Windows App - Cadmium Windows Mobile,00:22:16,00:22:16,PE (Peru)
Y,2018-12-03 03:42:57,00:22:09,Autoplayed: user action: None; ,Rick y Morty: Temporada 3: Descanso y Ricklajación (Capítulo 6),,Netflix Windows App - Cadmium Windows Mobile,00:22:41,00:22:41,PE (Peru)
Y,2018-12-03 03:24:36,00:14:12,,Rick y Morty: Temporada 3: La conspiración Whirly Dirly (Capítulo 5),,Netflix Windows App - Cadmium Windows Mobile,00:22:28,00:22:28,PE (Peru)
Y,2018-12-03 02:04:22,00:00:49,,Rick y Morty: Temporada 3: La conspiración Whirly Dirly (Capítulo 5),,Netflix Windows App - Cadmium Windows Mobile,00:08:19,Not latest view,PE (Peru)
Y,2018-12-02 21:37:55,00:39:21,,Vikingos: Temporada 5: Los difuntos (Capítulo 2),,LG 2014 LG SoC Smart TV,00:40:11,00:40:11,PE (Peru)
Y,2018-12-02 21:01:09,01:36:53,,Sabrina,,Android DefaultWidevineL3Phone Android Phone,01:40:40,01:40:40,PE (Peru)
Y,2018-12-02 20:52:48,00:44:56,,Vikingos: Temporada 5: El rey pescador (Capítulo 1),,LG 2014 LG SoC Smart TV,00:44:56,00:44:56,PE (Peru)
Y,2018-12-02 20:51:50,00:00:11,Autoplayed: user action: None; ,Vikingos: Temporada 1: Ritos de iniciación (Capítulo 1),,LG 2014 LG SoC Smart TV,00:10:05,00:10:05,PE (Peru)
